i,timesec,power_total,downconfreq,dopp_firstmoment,exp_dopp, second_moment,RTEC
921,22640.5,46.89805325535606,8410640000.0,-24861.153880461206,-316863.1538801193,5.000325336786825,2.883413227063708e+30
921,22640.75,46.46091713904925,8410640000.0,-24855.884404923414,-316857.8844051361,5.251966001773172,3.003838573172529e+30
922,22641.0,45.65379740713812,8410640000.0,-24850.40986993685,-316852.4098701477,5.925379151163902,3.3215321139367923e+30
922,22641.25,44.208120274618516,8410640000.0,-24845.10017286743,-316847.1001729965,5.4414100845000615,3.0938639767586987e+30
922,22641.5,44.78932034470611,8410640000.0,-24839.712843639834,-316841.71284389496,5.886638212057072,3.303425036003696e+30
922,22641.75,44.40477382856594,8410640000.0,-24834.454529833376,-316836.45452976227,5.628746096300569,3.182375218029019e+30
923,22642.0,45.218488417145956,8410640000.0,-24829.23798154401,-316831.23798179626,5.9825281290123575,3.3482069426053014e+30
923,22642.25,42.98736797609119,8410640000.0,-24824.100766640306,-316826.10076618195,5.062580802173117,2.9132984298535397e+30
923,22642.5,42.55095202383914,8410640000.0,-24819.266434429275,-316821.2664346695,5.055000837408993,2.909663021814835e+30
923,22642.75,40.422461212500956,8410640000.0,-24814.470122695133,-316816.47012233734,5.766336442816596,3.247069990826967e+30
924,22643.0,39.2772495517726,8410640000.0,-24809.88943077829,-316811.88943099976,4.1558118840867735,2.4714674900324036e+30
924,22643.25,40.30024272977764,8410640000.0,-24805.304317597464,-316807.30431747437,4.344607596156963,2.5646836264862795e+30
924,22643.5,38.72164257993149,8410640000.0,-24801.010054490016,-316803.0100545883,3.9972016252859843,2.3926089022257496e+30
924,22643.75,36.50917619973077,8410640000.0,-24796.781939680364,-316798.78193950653,3.9777034171762775,2.3828790565158837e+30
925,22644.0,36.411061351407724,8410640000.0,-24792.824090518585,-316794.82409095764,3.8231425790122375,2.3054661344634897e+30
925,22644.25,35.98512153055796,8410640000.0,-24788.870751954986,-316790.8707523346,4.86992456360502,2.820613172677394e+30
925,22644.5,34.25880574791984,8410640000.0,-24785.461338152818,-316787.4613380432,5.0372347810864,2.9011387242272277e+30
925,22644.75,31.466842515163016,8410640000.0,-24781.999774946544,-316783.99977493286,3.6485953675755782,2.2174121363527594e+30
926,22645.0,30.225434377526575,8410640000.0,-24778.9380195855,-316780.9380197525,3.6190192943242994,2.2024230836842828e+30
926,22645.25,31.321164358421825,8410640000.0,-24776.010777595075,-316778.01077747345,3.614453615767551,2.2001073979732138e+30
926,22645.5,27.697392067400294,8410640000.0,-24773.371922522525,-316775.371922493,3.473776860123887,2.1285144347913354e+30
926,22645.75,27.594582428599566,8410640000.0,-24770.856337107638,-316772.8563375473,3.4235710061324247,2.102847529730418e+30
927,22646.0,26.506696802240583,8410640000.0,-24768.520017657083,-316770.5200176239,3.9125230360061316,2.3502952588857746e+30
927,22646.25,24.282175167574536,8410640000.0,-24766.284677450054,-316768.2846775055,3.531444362056951,2.157919842475603e+30
927,22646.5,21.422448833755315,8410640000.0,-24764.48150117411,-316766.4815015793,2.9799588035710793,1.873197423242519e+30
927,22646.75,22.424450969410426,8410640000.0,-24762.84684732989,-316764.8468475342,3.112618342931551,1.9424352998782436e+30
928,22647.0,15.270688111939506,8410640000.0,-24762.01505421203,-316764.0150537491,2.668784341064357,1.7087147517790788e+30
928,22647.25,20.991213835831907,8410640000.0,-24761.05507601925,-316763.05507564545,3.334704733264725,2.0572614579822735e+30
928,22647.5,19.792632401649435,8410640000.0,-24759.833743066654,-316761.8337430954,4.083861414194009,2.4357581521911813e+30
928,22647.75,15.36237271182343,8410640000.0,-24759.058988282763,-316761.05898857117,3.225287622193929,2.0008538921324066e+30
929,22648.0,14.122644435566219,8410640000.0,-24758.397422911836,-316760.3974227905,2.4900556069159974,1.6128075194468565e+30
929,22648.25,11.083052082001641,8410640000.0,-24757.953494423728,-316759.95349407196,3.158803779710158,1.9664241943666592e+30
929,22648.5,21.464026355499957,8410640000.0,-24757.451589017383,-316759.4515886307,3.755458732041765,2.2714028332065593e+30
929,22648.75,10.44850492798226,8410640000.0,-24757.11360389151,-316759.1136035919,2.74695648133744,1.7503228032389e+30
930,22649.0,10.736399249803096,8410640000.0,-24757.16276888422,-316759.1627693176,3.000113014605728,1.8837489097939142e+30
930,22649.25,8.123899874169705,8410640000.0,-24757.69496762791,-316759.6949672699,2.9838582603145,1.8752398609303504e+30
930,22649.5,9.4945474010275,8410640000.0,-24758.35621772219,-316760.35621738434,3.3442052762969197,2.0621445654307083e+30
930,22649.75,10.179916704509122,8410640000.0,-24758.675579996587,-316760.6755800247,2.272163139675164,1.494311917292591e+30
931,22650.0,16.326292024755222,8410640000.0,-24758.52918495524,-316760.5291852951,3.4934349960051763,2.1385474475234575e+30
931,22650.25,18.06494060488879,8410640000.0,-24757.677972629062,-316759.6779727936,3.3415260411023477,2.0607677213031403e+30
931,22650.5,12.160502406907792,8410640000.0,-24757.453853946907,-316759.4538536072,3.198193317524389,1.9868371007836045e+30
931,22650.75,8.93456805876497,8410640000.0,-24757.961077938675,-316759.9610776901,1.7974744271447127,1.2292133504616023e+30
932,22651.0,7.807521422698908,8410640000.0,-24758.914532036462,-316760.91453170776,2.579402776725134,1.6608903840617385e+30
932,22651.25,16.56937440228529,8410640000.0,-24758.615077202536,-316760.61507701874,2.8649865248484723,1.812774657840866e+30
932,22651.5,7.697513974380331,8410640000.0,-24758.694324350112,-316760.6943244934,5.233766141623164,2.995161623974988e+30
932,22651.75,6.568346077531067,8410640000.0,-24759.671756611264,-316761.6717567444,3.785705774128654,2.286637822592651e+30
933,22652.0,6.831810294400277,8410640000.0,-24760.629144435647,-316762.6291446686,3.1687343909487646,1.9715745312958504e+30
933,22652.25,9.044034290502932,8410640000.0,-24761.15588175762,-316763.1558818817,3.662947702970239,2.2246785459797812e+30
933,22652.5,7.253623178546758,8410640000.0,-24761.85667136394,-316763.8566713333,2.279042158959144,1.4980810165634276e+30
933,22652.75,4.59005532590362,8410640000.0,-24763.077733576276,-316765.07773399353,2.5405589325491356,1.6400209510917732e+30
934,22653.0,4.335256636791468,8410640000.0,-24764.10756479829,-316766.10756492615,2.269504589342649,1.492854755573148e+30
934,22653.25,4.401923173258523,8410640000.0,-24765.372210594982,-316767.3722105026,3.123938454635208,1.9483204656418027e+30
934,22653.5,6.123046177607201,8410640000.0,-24766.39172872545,-316768.3917284012,4.111972746275971,2.449722312274617e+30
934,22653.75,6.207129567595735,8410640000.0,-24767.395275719606,-316769.39527606964,4.553292700248093,2.666938345338698e+30
935,22654.0,6.830074273644862,8410640000.0,-24768.492135543118,-316770.4921360016,3.666555155680957,2.2265042077375486e+30
935,22654.25,9.767389634727436,8410640000.0,-24768.970705676984,-316770.970705986,2.9691964282389183,1.86755804725127e+30
935,22654.5,4.830617940025624,8410640000.0,-24769.8247977653,-316771.8247976303,3.2725495703958956,2.0252572533448632e+30
935,22654.75,2.758914910101968,8410640000.0,-24770.985486548416,-316772.98548698425,1.7155355260094227,1.1823374109675993e+30
936,22655.0,4.162318759724232,8410640000.0,-24772.524610430315,-316774.5246105194,4.1838674063638885,2.4853635724188095e+30
936,22655.25,7.0197470261244845,8410640000.0,-24773.698706316507,-316775.6987066269,3.440149322582747,2.1113298109251532e+30
936,22655.5,7.530453636928478,8410640000.0,-24774.598899603945,-316776.5988998413,2.8346319483038873,1.796755154952073e+30
936,22655.75,4.40579383168704,8410640000.0,-24775.357935869764,-316777.35793590546,3.170366501988565,1.9724207394009643e+30
937,22656.0,3.8832479916092213,8410640000.0,-24776.895889148884,-316778.8958892822,3.1503412257358443,1.9620331096747202e+30
937,22656.25,4.446619099230881,8410640000.0,-24778.25041430063,-316780.25041389465,2.3684717840879594,1.546910477157588e+30
937,22656.5,4.664257450221664,8410640000.0,-24779.503120278976,-316781.50312042236,3.3472002119117317,2.063683428662804e+30
937,22656.75,5.59527374792984,8410640000.0,-24780.336782103674,-316782.33678245544,3.364701176893084,2.0726712255986163e+30
938,22657.0,4.9010046264793825,8410640000.0,-24781.634822871678,-316783.63482284546,3.2199252833283456,1.9980813373143356e+30
938,22657.25,4.473926780937814,8410640000.0,-24782.693232700607,-316784.6932325363,2.8541133542336437,1.8070396538007992e+30
938,22657.5,5.504170484740476,8410640000.0,-24783.788488806298,-316785.78848838806,2.7077553341333793,1.729482551700792e+30
938,22657.75,3.486788866939821,8410640000.0,-24784.966808041547,-316786.9668083191,2.4573467066555508,1.5951334818509763e+30
939,22658.0,2.4588317922632856,8410640000.0,-24786.508276225075,-316788.5082759857,3.0326705512405954,1.9007691001036044e+30
939,22658.25,2.4522773697601936,8410640000.0,-24788.063599130182,-316790.0635995865,2.461952047323768,1.5976243074982473e+30
939,22658.5,3.899549572316472,8410640000.0,-24789.520557542506,-316791.52055740356,4.589543146902441,2.684620377831615e+30
939,22658.75,4.155608908384385,8410640000.0,-24791.197769293285,-316793.19776916504,2.7096335780489853,1.730482211923087e+30
940,22659.0,3.5511566683346087,8410640000.0,-24792.31713864826,-316794.3171386719,2.407382818098058,1.5680598395103676e+30
940,22659.25,3.3821635941519657,8410640000.0,-24793.606505016156,-316795.606505394,3.527871357125362,2.156100259186235e+30
940,22659.5,4.7605370078471125,8410640000.0,-24795.100313631283,-316797.10031318665,4.079482860416254,2.4335816884913678e+30
940,22659.75,3.2944719552644743,8410640000.0,-24796.13428199513,-316798.1342821121,1.695232539550167,1.1706652711715489e+30
941,22660.0,2.70118509462594,8410640000.0,-24797.93213277311,-316799.93213272095,2.4140730490659195,1.5716904266123875e+30
941,22660.25,2.847554728863398,8410640000.0,-24799.13818698475,-316801.13818740845,2.1672690243522164,1.436599424414439e+30
941,22660.5,4.672532720725337,8410640000.0,-24800.453466662308,-316802.4534664154,2.565881191838211,1.6536316944469783e+30
941,22660.75,4.504458716418428,8410640000.0,-24801.600956763406,-316803.6009569168,2.942834544171687,1.8537302597486203e+30
942,22661.0,3.2181366314133464,8410640000.0,-24802.39336565401,-316804.39336586,3.914051500276038,2.3510603716112225e+30
942,22661.25,2.439156208492805,8410640000.0,-24804.30669508921,-316806.30669498444,1.7343806084494204,1.1931508157418607e+30
942,22661.5,2.641090491878444,8410640000.0,-24805.918491380115,-316807.9184913635,3.204760152971174,1.9902361556824257e+30
942,22661.75,1.443334043894051,8410640000.0,-24807.49390609656,-316809.4939060211,2.9976992438443446,1.8824858343223806e+30
943,22662.0,1.3581647143332711,8410640000.0,-24808.92656094139,-316810.9265613556,4.049508105359084,2.4186715452571287e+30
943,22662.25,2.0896510689788217,8410640000.0,-24810.707704329103,-316812.70770454407,3.4452310693151693,2.1139285167663135e+30
943,22662.5,1.901632885738906,8410640000.0,-24812.601399507756,-316814.6013994217,2.4517552100423017,1.592108241871399e+30
943,22662.75,1.450077718226675,8410640000.0,-24813.878431309004,-316815.8784313202,2.786275769800553,1.7711761276214953e+30
944,22663.0,1.8700613721569903,8410640000.0,-24815.379015917915,-316817.37901592255,4.3119653250301635,2.548615879270389e+30
944,22663.25,2.7253868039401077,8410640000.0,-24817.25662424663,-316819.2566242218,2.898422869773126,1.830387851631234e+30
944,22663.5,3.2490927804156735,8410640000.0,-24818.525632288933,-316820.5256319046,3.186538402804444,1.9808015423418528e+30
944,22663.75,2.081945743606814,8410640000.0,-24820.123100442008,-316822.12310028076,2.1132179025510105,1.4066797510190455e+30
945,22664.0,1.454117915836391,8410640000.0,-24821.81587452486,-316823.81587409973,2.7392665582111055,1.7462385887896692e+30
945,22664.25,3.4920742119286174,8410640000.0,-24823.324048183717,-316825.3240480423,3.926344841800949,2.3572123159888792e+30
945,22664.5,6.528017251210013,8410640000.0,-24824.32915323861,-316826.3291530609,3.183672705478049,1.979316962912468e+30
945,22664.75,5.7784957628870615,8410640000.0,-24825.04684880429,-316827.0468492508,1.8661329362564252,1.2682177185765088e+30
946,22665.0,4.505030295524899,8410640000.0,-24826.35843483797,-316828.3584346771,3.153991421766607,1.9639273791509444e+30
946,22665.25,2.904756174925585,8410640000.0,-24827.406850576306,-316829.4068508148,2.965343191708506,1.8655381624994892e+30
946,22665.5,7.530066816805283,8410640000.0,-24828.56869622745,-316830.56869602203,3.0590449462105775,1.9145345873658064e+30
946,22665.75,7.78077338681611,8410640000.0,-24829.00592762796,-316831.00592803955,2.678364830698444,1.713824891662968e+30
947,22666.0,3.392189013059204,8410640000.0,-24830.04080007321,-316832.0408000946,3.377099046654562,2.0790335609856148e+30
947,22666.25,1.5427102371428858,8410640000.0,-24831.336516535273,-316833.3365163803,3.7232967190316466,2.2551808474308417e+30
947,22666.5,2.009168996202914,8410640000.0,-24832.99816272391,-316834.9981622696,2.741086337271805,1.747205268638898e+30
947,22666.75,3.984179247494139,8410640000.0,-24834.500870563497,-316836.50087070465,3.626589412959662,2.2062615315200477e+30
948,22667.0,2.6962036908904907,8410640000.0,-24835.844763438956,-316837.8447637558,2.786591684485622,1.771343476234298e+30
948,22667.25,1.1811787238467704,8410640000.0,-24837.3931263475,-316839.39312648773,4.2029464630608215,2.4948046788178886e+30
948,22667.5,0.28239079069060846,8410640000.0,-24839.412591353404,-316841.41259098053,1.7504537894767542,1.2023582197413825e+30
948,22667.75,0.4782352230117639,8410640000.0,-24840.577753984093,-316842.5777540207,3.0620353047964533,1.9160940824686396e+30
949,22668.0,0.5093191008760313,8410640000.0,-24843.821165462992,-316845.82116508484,8.765746611801852,4.6032627204508345e+30
949,22668.25,10.350632784803992,8410640000.0,-24843.67739335007,-316845.6773929596,3.2024486212448604,1.9890398179443575e+30
949,22668.5,5.507734322456526,8410640000.0,-24844.51191160543,-316846.5119113922,5.039681279735857,2.9023128711992067e+30
949,22668.75,2.2912297758321056,8410640000.0,-24846.332085104423,-316848.33208465576,2.9126761861661916,1.8378857299023974e+30
950,22669.0,1.300350930576821,8410640000.0,-24847.359189565985,-316849.3591899872,3.759438985589214,2.273408793433385e+30
950,22669.25,1.6788861036275342,8410640000.0,-24848.35413952024,-316850.354139328,2.338916375247483,1.5308074962087646e+30
950,22669.5,2.327258846877136,8410640000.0,-24850.0654001009,-316852.0654001236,3.1294055984409783,1.9511614829251935e+30
950,22669.75,2.7791498978506315,8410640000.0,-24851.783475186214,-316853.7834749222,2.1860462256980817,1.4469641989677075e+30
951,22670.0,3.4644148048152617,8410640000.0,-24852.825158528405,-316854.8251581192,2.851212554446094,1.8055090253896214e+30
951,22670.25,2.7204680031370785,8410640000.0,-24854.51875612198,-316856.5187559128,4.079784821850299,2.4337317980577515e+30
951,22670.5,1.6629171902663702,8410640000.0,-24856.00650432621,-316858.00650405884,2.1442329929266877,1.4238633559040032e+30
951,22670.75,1.6620611255156648,8410640000.0,-24857.801474395983,-316859.8014745712,2.43147643993333,1.5811268837507072e+30
952,22671.0,2.596652155846874,8410640000.0,-24859.181643343538,-316861.181643486,2.7037791813867256,1.7273659372835375e+30
952,22671.25,3.5318135875508645,8410640000.0,-24860.279425370445,-316862.27942562103,2.3658612415743447,1.5454895022948667e+30
952,22671.5,2.8317141353200093,8410640000.0,-24861.80755279683,-316863.80755233765,2.2270511972209115,1.469547074039152e+30
952,22671.75,3.2591470177644806,8410640000.0,-24863.049730590537,-316865.0497303009,2.331119626471862,1.526553873525299e+30
953,22672.0,4.771508904047735,8410640000.0,-24864.312882904494,-316866.3128833771,2.466767240498251,1.6002278028236964e+30
953,22672.25,3.3155270785343696,8410640000.0,-24865.407985539536,-316867.40798568726,3.034548569726603,1.9017499450051726e+30
953,22672.5,2.0401734386808275,8410640000.0,-24866.69011330507,-316868.6901130676,2.986889806098635,1.876827401255087e+30
953,22672.75,2.4901375131936545,8410640000.0,-24868.00680079084,-316870.00680065155,2.6067182485246803,1.6755346433605272e+30
954,22673.0,2.34462362627519,8410640000.0,-24869.606596173766,-316871.60659599304,2.996488848198056,1.8818523959325577e+30
